ID,Title,Artist Name,Completion Year,Image URL,Width,Height,Genres,Styles,Artist ID,Description,Location
57727638edc2cb3880d0b702,Rhythm,Delaunay Robert,1912.0,https://uploads4.wikiart.org/images/robert-delaunay/rhythm-1.jpg!Large.jpg,612,600,abstract,Orphism,57726d87edc2cb3880b491d5,,
57726e41edc2cb3880b6926f,Caçadores na Neve,Bruegel o Velho Pieter ,1565.0,https://uploads1.wikiart.org/00475/images/pieter-bruegel-the-elder/gg-1838-web.jpg!Large.jpg,750,538,genre painting,Northern Renaissance,57726d7cedc2cb3880b47b32,"In his typical peasant genre with landscape scene, Hunters in the Snow is one in a series of six (five surviving) paintings by Brueghel depicting the different seasons of the year. The scene is of hunters returning with their dogs from an unsuccessful hunting expedition. Scientists have used his portrayal of the wintry scene to corroborate evidence on the severity of the Little Ice Age, during which the painting was created. Also created during a time of religious revolution in the Netherlands, Brueghel is giving us a secular illustration of what country life should look like. ",
57726f4fedc2cb3880ba0b6d,Saturn Devouring One of His Sons,Goya Francisco,1823.0,https://uploads6.wikiart.org/00142/images/57726d7fedc2cb3880b480ca/francisco-de-goya-saturno-devorando-a-su-hijo-1819-1823.jpg!Large.jpg,336,600,mythological painting,Romanticism,57726d7fedc2cb3880b480ca,"Between the years of 1819 and 1823, Goya painted a series of paintings on the walls his villa at Quinto del Sordo, all of which portrayed terrible, fantastical, or morbid imagery. These paintings are now called the Black Paintings, referring to the mental state of Goya during this dark time in his life, due to his bout with illness, which made him deaf, as well internal strife in Spain. This painting was completed of the walls of his dining room, and is a rendition of Saturn, the Roman mythological character, who, fearing that his children would one day overthrow him, ate each one of them upon their births. ",
57727373edc2cb3880c8a36c,The Return of the Prodigal Son,Rembrandt,1669.0,https://uploads7.wikiart.org/images/rembrandt/the-return-of-the-prodigal-son-1669.jpg!Large.jpg,487,600,religious painting,"Baroque, Tenebrism",57726d84edc2cb3880b48b73,,
577272d6edc2cb3880c69b39,Mont Sainte-Victoire,Cézanne Paul,1895.0,https://uploads6.wikiart.org/images/paul-cezanne/mont-sainte-victoire-3.jpg!Large.jpg,750,593,landscape,Post-Impressionism,57726d84edc2cb3880b48a5b,"This painting is of the landscape from Cezanne’s home in Aix-en-Provence, where he spent many of his later years painting. He developed a special relationship with this landscape and painted many rendition of it, especially the mountain in the background. The painting clearly illustrates the way Cezanne sought to depict the nature of reality and our perception of it. The mountain gives way to simple forms and the building in the foreground have been devolved into their particular shapes, all the while keeping the entirety of the landscape intact. Cezanne’s use of light and color give the impression that it is not his rendering of the landscape that give it a fragmented quality, but that it is an inherent quality of the landscape itself.  ",
57727893edc2cb3880d82d12,The problem we all live with,Rockwell Norman,1964.0,https://uploads2.wikiart.org/images/norman-rockwell/the-problem-we-all-live-with-1935.jpg!Large.jpg,750,482,genre painting,"Regionalism, Social Realism",57726d8aedc2cb3880b498e3,"An iconic image of the civil rights movement in the United States, it depicts Ruby Bridges, a six-year-old African-American girl, on her way in to an all-white public school in New Orleans on November 14, 1960 during the process of racial desegregation. Because of threats and violence against her, she is escorted by four U.S. Deputy Marshals; the painting is framed such that the marshals' heads are cropped at the shoulders.On the wall behind her is written the racial slur ""nigger"" and the letters ""KKK""; a smashed tomato thrown at Bridges is also visible. The white crowd is not visible, as the viewer is looking at the scene from their point of view. The painting was originally published as a centerfold in the January 14, 1964 issue of Look.",
57726f00edc2cb3880b9322d,Olympia,Manet Édouard,1863.0,https://uploads6.wikiart.org/images/edouard-manet/olympia-1863.jpg!Large.jpg,750,513,nude painting (nu),Realism,57726d7eedc2cb3880b47e5b,"When Manet exhibited Olympia at the Paris Salon in 1865, it caused an immediate sensation. Although it was immediately condemned as “immoral” and “vulgar” by conservative critics, it was lauded by critics such as Emile Zola, the French writer, who proclaimed the painting to be Manet’s masterpiece. Unlike Titian’s Venus de Urbino or Giorgione’s Sleeping Venus, both of which were sources of inspiration for Olympia, Manet’s work was overtly sexual. The small bits of clothing, such as the orchid in her hair, jewelry, and the mule slippers, in addition to the fully clothed servant, seem to make the figure seem even more nude. Her confrontational gaze was an affront to the perfunctory modesty with which women were supposed to behave. ",
577274e5edc2cb3880cce2b4,Sarah Bernhardt,Mucha Alphonse,1896.0,https://uploads6.wikiart.org/images/alphonse-mucha/sarah-bernhardt-1896.jpg!Large.jpg,402,600,poster,Art Nouveau (Modern),57726d85edc2cb3880b48df8,,
57726f4cedc2cb3880ba07ed,A maja nua,de Goya Francisco,1800.0,https://uploads0.wikiart.org/00380/images/francisco-goya/the-nude-maja-francisco-goya.jpg!Large.jpg,750,380,nude painting (nu),Romanticism,57726d7fedc2cb3880b480ca,"A Maja Nua foi a primeira de uma série de duas pinturas, a segunda das quais foi A Maja Vestida, respectivamente. Diz-se que é a primeira pintura em que os pelos pubianos femininos são visíveis, tornando-os totalmente profanos na época. A identidade do modelo na imagem está em debate, com alguns historiadores da arte pensando que o modelo era a amante do primeiro-ministro Manuel de Godoy, que encomendou as pinturas, ou que era amante de Goya. Muitos historiadores da arte concordam que o modelo era uma compilação de muitas figuras femininas. Em 1813, a Inquisição espanhola confiscou ambas as pinturas como obscenas, devolvendo-as à Academia de Belas Artes em 1936, após a morte de Goya. Na década de 1930, a Espanha emitiu selos postais com a imagem da Maja e, posteriormente, todas as correspondências com os selos foram impedidas de entrar nos Estados Unidos.",
57726f1fedc2cb3880b962c5,The Red Dragon and the Woman Clothed with the Sun,Blake William ,1805.0,https://uploads3.wikiart.org/images/william-blake/the-red-dragon-and-the-woman-clothed-with-the-sun-1805.jpg!Large.jpg,464,600,symbolic painting,Symbolism,57726d7eedc2cb3880b47f24,,
57726ea6edc2cb3880b7e812,The Angelus,Millet Jean-Francois,1859.0,https://uploads3.wikiart.org/00142/images/jean-francois-millet/the-angelus.jpg!Large.jpg,722,600,genre painting,Realism,57726d7dedc2cb3880b47d2a,"Millet had originally created this work for an American, Thomas Gold Appleton, who failed to take possession of the piece. Millet later changed the painting to include a steeple in the background and change the name from Prayer for the Potato Crop to The Angelus. The painting changed hands many times, ending with a bidding war between France and America. The painting has also been a source of speculation, due to Salvador Dali’s insistence that the figures are actually praying over their deceased child. Dali was so insistent that the painting was eventually x-rayed, revealing a shape that looked like a small coffin, indicating that Dali may have been right, and that Millet may have originally created the painting with the couple mourning over their small child’s coffin. ",
5772788bedc2cb3880d82158,Boy and Girl gazing at the Moon,Rockwell Norman,1926.0,https://uploads5.wikiart.org/images/norman-rockwell/boy-and-girl-gazing-at-the-moon-1926.jpg!Large.jpg,497,600,genre painting,Regionalism,57726d8aedc2cb3880b498e3,,United States
57727673edc2cb3880d1662e,Nighthawks,Hopper Edward,1942.0,https://uploads2.wikiart.org/00129/images/edward-hopper/nighthawks.jpg!Large.jpg,750,409,cityscape,Social Realism,57726d87edc2cb3880b49321,"Edward Hopper said that Nighthawks was inspired by ""a restaurant on New York's Greenwich Avenue where two streets meet,"" but the image, with its carefully constructed composition and lack of narrative, has a timeless quality that transcends its particular locale. One of the best-known images of 20th-century art, the painting depicts an all-night diner in which three customers, all lost in their own thoughts, have congregated. Fluorescent lights had just come into use in the early 1940s, and the all-night diner emits an eerie glow, like a beacon on the dark street corner. Hopper eliminated any reference to an entrance, and the viewer, drawn to the light, is shut out from the scene by a seamless wedge of glass. The four anonymous and uncommunicative night owls seem as separate and remote from the viewer as they are from one another. Reworked and parodied countless times, Nighthawks has become an icon of American culture.",
57727102edc2cb3880c0288d,Circle Limit I,Escher M. C.,1958.0,https://uploads5.wikiart.org/images/m-c-escher/circle-limit-i.jpg!Large.jpg,613,600,tessellation,Op Art,57726d82edc2cb3880b48668,,
57727448edc2cb3880cb8302,The Last Supper,da Vinci Leonardo,1495.0,https://uploads4.wikiart.org/00178/images/leonardo-da-vinci/ltima-cena-da-vinci-5.jpg!Large.jpg,750,423,religious painting,High Renaissance,57726d85edc2cb3880b48ccd,"One of the most famous paintings in the world, [i]The Last Supper[/i] by Leonardo da Vinci was painted in the late 15th century for the Dominican monastery Santa Maria delle Grazie in Milan. The wall painting was commissioned by the Duke of Milan, Ludovico Sforza, who was Leonardo’s patron during his first extended stay in Milan.

The composition of [i]The Last Supper[/i] is neatly arranged - Jesus is positioned in the center of a long table and the Apostles are to his left and right. The room is relatively plain: dark tapestries cover the walls on either side, while three windows on the back wall reveal a landscape that recalls the countryside of Milan. Leonardo created the illusion of space by using linear perspective – a technique in which all parallel lines in the painting converge in a single vanishing point. In [i]The Last Supper[/i], the single vanishing point, at Jesus’s right temple, draws the viewer’s attention to the main subject in the foreground. Jesus adorns the traditional blue and red robes, but he has no halo. Some scholars have suggested that Leonardo alludes to the halo through the shining light from the window behind Jesus, or the pediment above the window. Others however believed that the absence of the halo signifies the fact that Jesus is a still human being, who, as such, will suffer through the pain and death of the Passion.

In his depiction of [i]The Last Supper[/i], Leonardo chose to present the scene as a depiction of successive moments: Jesus has declared to the Apostles that one of them will betray him, and the Apostles react to his announcement. The serene expression and posture of Christ stands in contrast to the confused and agitated state of the Apostles. Their reactions and postures vary, adding interest and drama to the composition: on Christ’s left, James the Greater throws his arms out in anger, Thomas gestures to the sky as if to question God’s plan, and Phillip points towards himself wondering could he be the traitor. Some reactions hold additional symbolism: Peter holds a knife behind his back that he will later use to cut off an ear of a soldier attempting to arrest Christ. Judas, who is next to Peter, tightly grips the purse with the reward he received for betraying Jesus with one hand, while he reaches toward a dish with the other. Judas and Jesus reach for the same dish, a reference to the biblical quote: “[i]The one who has dipped his hand into the bowl with me will betray me[/i]” (Matthew 26:23).

When painting [i]The Last Supper[/i] Leonardo used an experimental technique, working with tempera and oil paint. The experimental technique combined with the humidity and the dampness of the location led to the quick deterioration of the painting. Over the centuries, the painting suffered additional damage. Due to its poor condition, the painting underwent a major restoration that began in 1978. The restoration, completed in 1999, proved controversial: many were dissatisfied with the outcome saying that hardly any of Leonardo’s original work is visible. Still, some praised the recovery of many details, like the food on the table and the facial expressions.",MilanItaly
5772791eedc2cb3880da0eee,Woman and Horses,Ocampo Octavio,,https://uploads2.wikiart.org/images/octavio-ocampo/woman-and-horses.jpg!Large.jpg,450,600,portrait,Surrealism,57726d8bedc2cb3880b49b4c,,
5772758fedc2cb3880cead4e,"At the Moulin Rouge, The Dance",Toulouse-Lautrec Henri de,1890.0,https://uploads4.wikiart.org/images/henri-de-toulouse-lautrec/at-the-moulin-rouge-the-dance-1890.jpg!Large.jpg,750,577,genre painting,"Art Nouveau (Modern), Post-Impressionism",57726d86edc2cb3880b48f5d,"A recently discovered penciled inscription, in the artist's hand, on the back of this famous painting reads: ""The instruction of the new ones by Valentine the Boneless."" Henri de Toulouse-Lautrec was thus not depicting an ordinary evening at the Moulin Rouge, the fashionable Parisian nightclub but rather a specific moment when a man now known only by his nickname (which certainly describes his nimbleness as a dancer) appears to be teaching the ""can-can."" Many of the inhabitants of the scene are well-known members of Lautrec's demimonde of prostitutes and artists and people seen only at night including the white-bearded Irish poet William Butler Yeats who leans on the bar. One of the mysteries, however, is the dominant woman in the foreground, the beauty of her profile made all the more so in comparison with that of her chinless companion. It is the latter who expresses better than nearly any other character in this full stage of people Lautrec's profoundly touching ability to be brutally truthful but also truly kind in his observations",ParisFrance
57727089edc2cb3880be55d5,Don Quixote and Sancho Setting Out,Dore Gustave ,1863.0,https://uploads5.wikiart.org/images/gustave-dore/don-quixote-and-sancho-setting-out-1863.jpg!Large.jpg,466,600,illustration,Romanticism,57726d81edc2cb3880b48481,"Although it was published in the 17th century, Cervantes’ novel Don Quixote was still very popular during the time Gustave Dore was chosen to illustrate the book in the 1860’s. His depiction of the farcical Quixote and the short and paunchy Sancho Panza became so famous that they influenced entire generations of readers. The images he created depicting Quixote, Panza, and the other characters through their episodes became so popular that they became the standard for the way in which people viewed the characters in the book. Further stage and film publications, as well as public image, were all based on Dore’s depiction of Quixote’s physical appearance.  ",
57727442edc2cb3880cb7806,Drapery for a seated figure,drapery-for-a-seated-figure-1,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1470,750,https://uploads0.wikiart.org/images/leonardo-da-vinci/drapery-for-a-seated-figure-1.jpg!Large.jpg,573
5772743aedc2cb3880cb1142,Annunciation,annunciation,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1472,750,https://uploads1.wikiart.org/00226/images/leonardo-da-vinci/1503990074029518-568314.jpg!Large.jpg,341
57727445edc2cb3880cb7ce6,Profile of a warrior in helmet,profile-of-a-warrior-in-helmet,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1472,434,https://uploads1.wikiart.org/images/leonardo-da-vinci/profile-of-a-warrior-in-helmet.jpg!Large.jpg,600
57727444edc2cb3880cb7b08,Landscape drawing for Santa Maria della Neve,landscape-drawing-for-santa-maria-della-neve-1473,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1473,750,https://uploads2.wikiart.org/images/leonardo-da-vinci/landscape-drawing-for-santa-maria-della-neve-1473.jpg!Large.jpg,518
57727449edc2cb3880cb83f9,Woman's Head,woman-s-head,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1473,435,https://uploads1.wikiart.org/images/leonardo-da-vinci/woman-s-head.jpg!Large.jpg,600
5c7d0b3aedc2c9d28050f66d,Sleeve Study for the Annunciation,sleeve-study-for-the-annunciation-1473,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1473,587,https://uploads2.wikiart.org/00226/images/leonardo-da-vinci/sleeve-study-for-the-annunciation.jpg!Large.jpg,600
5c7d17a9edc2c9d2809af071,The Study of Drapery of a Seated Figure,the-study-of-drapery-of-a-seated-figure-1473,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1473,511,https://uploads8.wikiart.org/00226/images/leonardo-da-vinci/the-study-of-drapery-of-a-seated-figure.jpg!Large.jpg,600
57727445edc2cb3880cb7cbe,Portrait of Ginevra Benci,portrait-of-ginevra-benci,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1474,565,https://uploads5.wikiart.org/images/leonardo-da-vinci/portrait-of-ginevra-benci.jpg!Large.jpg,600
57727447edc2cb3880cb8152,Study of hands,study-of-hands,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1474,420,https://uploads3.wikiart.org/images/leonardo-da-vinci/study-of-hands.jpg!Large.jpg,600
57727444edc2cb3880cb7b7e,Lily,lily,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1475,390,https://uploads2.wikiart.org/images/leonardo-da-vinci/lily.jpg!Large.jpg,600
57727448edc2cb3880cb82dc,The Baptism of Christ,the-baptism-of-christ,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1475,503,https://uploads7.wikiart.org/00339/images/leonardo-da-vinci/the-baptism-of-christ-c-1475.png!Large.png,600
5c7d170eedc2c9d28097aa9d,The Study of a Drapery of a Figure Kneeling,the-study-of-a-drapery-of-a-figure-kneeling,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1475,750,https://uploads6.wikiart.org/00226/images/leonardo-da-vinci/1.jpg!Large.jpg,559
57727444edc2cb3880cb7b92,Madonna with a Flower (Madonna Benois),madonna-with-a-flower-madonna-benois,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1478,399,https://uploads2.wikiart.org/00339/images/leonardo-da-vinci/madonna-benois.jpg!Large.jpg,600
57727446edc2cb3880cb7ef4,Study,study,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1478,750,https://uploads3.wikiart.org/images/leonardo-da-vinci/study.jpg!Large.jpg,583
57727447edc2cb3880cb8006,Study for the Madonna with the Fruit Bowl,study-for-the-madonna-with-the-fruit-bowl,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1478,422,https://uploads3.wikiart.org/images/leonardo-da-vinci/study-for-the-madonna-with-the-fruit-bowl.jpg!Large.jpg,600
57727447edc2cb3880cb806a,Study of a child with a cat,study-of-a-child-with-a-cat,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1478,401,https://uploads7.wikiart.org/images/leonardo-da-vinci/study-of-a-child-with-a-cat.jpg!Large.jpg,600
57727448edc2cb3880cb822c,Study of the Madonna and Child with a Cat,study-of-the-madonna-and-child-with-a-cat,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1478,416,https://uploads3.wikiart.org/images/leonardo-da-vinci/study-of-the-madonna-and-child-with-a-cat.jpg!Large.jpg,600
57727448edc2cb3880cb8266,Study sheet,study-sheet-1478,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1478,750,https://uploads5.wikiart.org/images/leonardo-da-vinci/study-sheet-1478.jpg!Large.jpg,585
57727448edc2cb3880cb8218,"Study of the Hanged Bernardo di Bandino Baroncelli, assassin of Giuliano de Medici",study-of-the-hanged-bernardo-di-bandino-baroncelli-assassin-of-giuliano-de-medici-1479,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1479,230,https://uploads3.wikiart.org/images/leonardo-da-vinci/study-of-the-hanged-bernardo-di-bandino-baroncelli-assassin-of-giuliano-de-medici-1479.jpg!Large.jpg,600
5772743aedc2cb3880cb1156,Annunciation,annunciation-1,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1480,750,https://uploads3.wikiart.org/images/leonardo-da-vinci/annunciation-1.jpg!Large.jpg,171
5772743aedc2cb3880cb116a,Automobile,automobile,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1480,382,https://uploads8.wikiart.org/images/leonardo-da-vinci/automobile.jpg!Large.jpg,600
57727442edc2cb3880cb77f4,Drapery for a seated figure,drapery-for-a-seated-figure,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1480,409,https://uploads7.wikiart.org/images/leonardo-da-vinci/drapery-for-a-seated-figure.jpg!Large.jpg,600
57727445edc2cb3880cb7d94,St. Jerome,st-jerome,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1480,424,https://uploads7.wikiart.org/images/leonardo-da-vinci/st-jerome.jpg!Large.jpg,600
57727445edc2cb3880cb7e1c,Studies of central plan buildings,studies-of-central-plan-buildings-1480,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1480,428,https://uploads0.wikiart.org/images/leonardo-da-vinci/studies-of-central-plan-buildings-1480.jpg!Large.jpg,600
57727446edc2cb3880cb7f68,Study for the Adoration of the Magi,study-for-the-adoration-of-the-magi,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1480,456,https://uploads6.wikiart.org/images/leonardo-da-vinci/study-for-the-adoration-of-the-magi.jpg!Large.jpg,600
57727447edc2cb3880cb80cc,Study of an Old Man,study-of-an-old-man,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1480,369,https://uploads8.wikiart.org/images/leonardo-da-vinci/study-of-an-old-man.jpg!Large.jpg,600
57727447edc2cb3880cb81a2,Study of nursing Madonna and profile heads,study-of-nursing-madonna-and-profile-heads,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1480,426,https://uploads4.wikiart.org/images/leonardo-da-vinci/study-of-nursing-madonna-and-profile-heads.jpg!Large.jpg,600
57727448edc2cb3880cb82a2,The Adoration of the Magi,the-adoration-of-the-magi-1480,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1480,622,https://uploads1.wikiart.org/images/leonardo-da-vinci/the-adoration-of-the-magi-1480.jpg!Large.jpg,600
57727448edc2cb3880cb8319,The Madonna of the Carnation,the-madonna-of-the-carnation,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1480,460,https://uploads6.wikiart.org/00129/images/leonardo-da-vinci/the-madonna-of-the-carnation.jpg!Large.jpg,600
5772743bedc2cb3880cb1276,Crossbow Machine,crossbow-machine,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1481,529,https://uploads4.wikiart.org/images/leonardo-da-vinci/crossbow-machine.jpg,386
57727443edc2cb3880cb7916,Drawings of Water Lifting Devices,drawings-of-water-lifting-devices,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1481,503,https://uploads3.wikiart.org/images/leonardo-da-vinci/drawings-of-water-lifting-devices.jpg,448
57727444edc2cb3880cb7c0a,Multi Barrel Gun,multi-barrel-gun,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1481,307,https://uploads4.wikiart.org/images/leonardo-da-vinci/multi-barrel-gun.jpg,458
57727444edc2cb3880cb7c6e,Perspectival study of the Adoration of the Magi,perspectival-study-of-the-adoration-of-the-magi,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1481,750,https://uploads0.wikiart.org/images/leonardo-da-vinci/perspectival-study-of-the-adoration-of-the-magi.jpg!Large.jpg,431
57727445edc2cb3880cb7d6e,Siege Defenses,siege-defenses,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1481,386,https://uploads2.wikiart.org/images/leonardo-da-vinci/siege-defenses.jpg,491
5772743bedc2cb3880cb12da,Design for a Giant Crossbow,design-for-a-giant-crossbow-1482,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1482,541,https://uploads2.wikiart.org/images/leonardo-da-vinci/design-for-a-giant-crossbow-1482.jpg,398
57727443edc2cb3880cb79c6,Head of a girl,head-of-a-girl,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1483,524,https://uploads3.wikiart.org/images/leonardo-da-vinci/head-of-a-girl.jpg!Large.jpg,600
57727445edc2cb3880cb7d22,Scythed Chariot,scythed-chariot,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1483,750,https://uploads4.wikiart.org/images/leonardo-da-vinci/scythed-chariot.jpg!Large.jpg,545
57727445edc2cb3880cb7e08,Study of a Bear Walking,studies-of-a-bewalking,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1484,600,https://uploads1.wikiart.org/images/leonardo-da-vinci/studies-of-a-bewalking.jpg,446
57727440edc2cb3880cb5a43,Designs for a Boat,designs-for-a-boat,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1485,750,https://uploads7.wikiart.org/images/leonardo-da-vinci/designs-for-a-boat.jpg!Large.jpg,397
57727445edc2cb3880cb7d5c,Self portrait on the Flight of Birds Codex,self-portrait-leonardo-discovered-a-2009-in-leonardo-s-codex-on-the-flight-of-birds,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1485,631,https://uploads7.wikiart.org/00235/images/leonardo-da-vinci/article-0-03b421d0000005dc-282-468x472-popup-5.jpg!Large.jpg,600
57727445edc2cb3880cb7de2,Studies for a Nativity,studies-for-a-nativity,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1485,500,https://uploads2.wikiart.org/images/leonardo-da-vinci/studies-for-a-nativity.jpg!Large.jpg,600
57727448edc2cb3880cb82b4,The anatomy of a foot,the-anatomy-of-a-foot,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1485,427,https://uploads0.wikiart.org/images/leonardo-da-vinci/the-anatomy-of-a-foot.jpg,500
57727449edc2cb3880cb83e9,The Virgin of the Rocks,virgin-of-the-rocks,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1486,378,https://uploads2.wikiart.org/00339/images/leonardo-da-vinci/virgin-of-the-rocks-between-1483-and-1486.jpg!Large.jpg,600
5772743aedc2cb3880cb10ca,An Artillery Park,an-artillery-park-jpg-1487,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1487,498,https://uploads6.wikiart.org/images/leonardo-da-vinci/an-artillery-park-jpg-1487.jpg!Large.jpg,600
5772743bedc2cb3880cb11f2,Cannon foundry,cannon-foundry-1487,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1487,465,https://uploads8.wikiart.org/images/leonardo-da-vinci/cannon-foundry-1487.jpg!Large.jpg,600
57727443edc2cb3880cb7976,Flying machine,flying-machine,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1487,429,https://uploads3.wikiart.org/images/leonardo-da-vinci/flying-machine.jpg!Large.jpg,600
57727443edc2cb3880cb799e,Grotesque Profile,grotesque-profile,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1487,384,https://uploads6.wikiart.org/images/leonardo-da-vinci/grotesque-profile.jpg!Large.jpg,600
57727445edc2cb3880cb7c96,Portrait of a Musician,portrait-of-a-musician-1485,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1487,418,https://uploads7.wikiart.org/images/leonardo-da-vinci/portrait-of-a-musician-1485.jpg!Large.jpg,600
5772743bedc2cb3880cb129e,Design for a Flying Machine,design-for-a-flying-machine-1488,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1488,620,https://uploads2.wikiart.org/images/leonardo-da-vinci/design-for-a-flying-machine-1488.jpg,450
5772743bedc2cb3880cb12b2,Design for a flying machine,design-for-a-flying-machine,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1488,750,https://uploads7.wikiart.org/images/leonardo-da-vinci/design-for-a-flying-machine.jpg!Large.jpg,404
57727443edc2cb3880cb7a02,Head of an Old Man,head-of-an-old-man,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1488,310,https://uploads6.wikiart.org/images/leonardo-da-vinci/head-of-an-old-man.jpg,500
57727447edc2cb3880cb8042,Study of a central church,study-of-a-central-church,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1488,419,https://uploads5.wikiart.org/images/leonardo-da-vinci/study-of-a-central-church.jpg!Large.jpg,600
57727448edc2cb3880cb81f2,Study of the effect of light on a profile head (facsimile),study-of-the-effect-of-light-on-a-profile-head-facsimile,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1488,433,https://uploads0.wikiart.org/images/leonardo-da-vinci/study-of-the-effect-of-light-on-a-profile-head-facsimile.jpg!Large.jpg,600
5772743bedc2cb3880cb1262,Comparison of scalp skin and onion,comparison-of-scalp-skin-and-onion-1489,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1489,446,https://uploads1.wikiart.org/images/leonardo-da-vinci/comparison-of-scalp-skin-and-onion-1489.jpg!Large.jpg,600
57727444edc2cb3880cb7c46,One of Leonardo da Vinci's designs for an Ornithopter,one-of-leonardo-da-vinci-s-designs-for-an-ornithopter,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1489,508,https://uploads5.wikiart.org/images/leonardo-da-vinci/one-of-leonardo-da-vinci-s-designs-for-an-ornithopter.jpg,443
57727446edc2cb3880cb7e42,Studies of human skull,studies-of-human-skull-1489,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1489,406,https://uploads7.wikiart.org/images/leonardo-da-vinci/studies-of-human-skull-1489.jpg!Large.jpg,600
57727449edc2cb3880cb83c5,View of a Skull,view-of-a-skull-1,leonardo-da-vinci,Leonardo da Vinci,57726d85edc2cb3880b48ccd,1489,434,https://uploads5.wikiart.org/images/leonardo-da-vinci/view-of-a-skull-1.jpg,455
